TeamBlueTopGoldEarned,TeamBlueTopChampionName,TeamBlueTopDamageDealt,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopGoldEarned,TeamRedTopChampionName,TeamRedTopDamageDealt,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleGoldEarned,TeamBlueJungleChampionName,TeamBlueJungleDamageDealt,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleGoldEarned,TeamRedJungleChampionName,TeamRedJungleDamageDealt,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidGoldEarned,TeamBlueMidChampionName,TeamBlueMidDamageDealt,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidGoldEarned,TeamRedMidChampionName,TeamRedMidDamageDealt,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCGoldEarned,TeamBlueADCChampionName,TeamBlueADCDamageDealt,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCGoldEarned,TeamRedADCChampionName,TeamRedADCDamageDealt,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportGoldEarned,TeamBlueSupportChampionName,TeamBlueSupportDamageDealt,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportGoldEarned,TeamRedSupportChampionName,TeamRedSupportDamageDealt,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,win
9832,48,12968,0.5,100,100,1000,10944,105,14032,0.56,211,167,1234,9666,47,9250,0.5,100,100,1000,11231,113,11583,0.5,100,100,1000,13087,20,26786,0.55,361,299,1656,8849,70,9628,0.65,148,81,1179,14960,51,18064,0.62,130,79,1011,10442,54,12209,0.5,100,100,1000,6833,5,4485,0.54,261,221,1017,6401,15,8429,0.5,100,100,1000,1
9404,93,18746,0.53,269,235,1091,6903,48,5388,0.56,175,137,1330,12574,144,22278,0.5,100,100,1000,7260,41,10282,0.53,434,379,1542,9210,7,12047,0.63,107,62,1136,9561,140,16220,0.57,277,209,1373,11425,131,16837,0.54,372,317,1471,7310,159,12004,0.53,442,397,1193,9737,72,9529,0.67,74,36,1007,5637,95,5568,0.58,132,97,1108,1
9706,103,16473,0.5,100,100,1000,7270,48,18110,0.5,100,100,1000,12241,86,17219,0.5,100,100,1000,10998,127,14163,0.65,93,49,1309,9294,49,18849,0.5,100,100,1000,8044,52,9361,0.53,406,363,1246,13208,53,21866,0.5,100,100,1000,7619,56,13510,0.5,100,100,1000,8176,15,9266,0.55,174,142,1070,5447,55,7644,0.5,100,100,1000,1
7637,105,7190,0.56,211,167,1234,12553,38,17000,0.5,100,100,1000,7208,63,8829,0.54,315,272,1178,15329,39,22117,0.53,457,399,1561,10414,57,14468,0.5,100,100,1000,10841,138,17538,0.56,258,203,1480,9090,159,9717,0.5,100,100,1000,10754,30,18777,0.5,100,100,1000,7671,110,11316,0.5,100,100,1000,7982,55,7981,0.5,100,100,1000,0
10829,38,27161,0.5,100,100,1000,10331,37,21571,0.5,100,100,1000,11982,159,15349,0.5,100,100,1000,18842,123,52017,0.5,100,100,1000,12961,22,35789,0.5,100,100,1000,12126,52,16953,0.54,174,149,1002,12950,30,30901,0.5,100,100,1000,14476,50,21081,0.5,100,100,1000,7811,78,4866,0.5,100,100,1000,9465,98,6511,0.5,100,100,1000,0
9599,44,10829,0.5,100,100,1000,6371,19,6661,0.5,100,100,1000,7868,136,7088,0.5,100,100,1000,8455,47,9499,0.5,100,100,1000,8146,73,16154,0.5,100,100,1000,8212,38,11045,0.57,221,168,1802,10913,150,15772,0.5,100,100,1000,6664,51,4496,0.5,100,100,1000,6155,98,6048,0.54,259,222,1234,4359,78,2265,0.5,100,100,1000,1
4511,148,4090,0.52,416,380,1046,6740,90,6906,0.5,100,100,1000,4189,60,4660,0.54,369,317,1010,7669,136,4948,0.5,100,100,1000,5177,2,2451,0.74,80,28,1106,7157,131,9318,0.54,372,317,1471,5089,30,6992,0.54,192,162,1012,5971,141,6872,0.5,100,100,1000,3544,84,3178,0.62,117,72,1006,3762,78,1216,0.52,432,401,1007,0
10795,38,21231,0.6,133,90,1197,12529,44,20273,0.5,100,100,1000,11712,119,9937,0.5,100,100,1000,11490,86,16573,0.5,100,100,1000,16483,8,38931,0.57,178,137,1215,11581,145,29583,0.5,100,100,1000,15051,9,24574,0.57,162,124,1206,14217,53,23165,0.5,100,100,1000,8350,130,6956,0.5,100,100,1000,7020,17,5302,0.5,100,100,1000,1
4114,90,6640,0.5,100,100,1000,7621,44,9760,0.52,328,297,1083,5713,144,4838,0.5,100,100,1000,7700,67,8987,0.5,100,100,1000,5170,2,6717,0.55,155,126,979,6234,131,6412,0.5,100,100,1000,5002,51,3481,0.5,100,100,1000,7472,138,7490,0.5,100,100,1000,4528,110,5116,0.5,100,100,1000,3826,157,3898,0.5,100,100,1000,0
13688,43,21378,0.5,100,100,1000,9434,49,18877,0.5,100,100,1000,16564,67,29752,0.5,100,100,1000,11301,144,14714,0.56,315,250,1059,14442,126,32094,0.56,260,204,1534,12970,12,38069,0.55,280,233,1516,13978,53,23853,0.5,100,100,1000,10311,51,16972,0.58,271,196,1868,8672,101,6093,0.53,347,311,1039,7923,84,7975,0.5,100,100,1000,1
5744,74,5110,0.54,315,272,1178,7049,48,10453,0.57,194,148,1187,6157,86,6664,0.5,100,100,1000,7689,67,5434,0.5,100,100,1000,7062,127,10174,0.5,100,100,1000,6048,123,9087,0.5,100,100,1000,5663,30,9976,0.52,393,369,1045,6381,138,10125,0.57,163,121,1306,4212,68,3334,0.5,100,100,1000,4930,101,4272,0.5,100,100,1000,0
9651,47,13810,0.56,312,245,1558,11123,48,15769,0.55,149,120,1098,12525,60,14564,0.5,100,100,1000,10606,67,12415,0.56,156,122,1098,13905,12,25258,0.54,325,274,1299,10008,66,18488,0.5,100,100,1000,10932,150,14225,0.53,458,410,1145,13465,71,23822,0.56,175,137,1330,7884,84,7229,0.54,333,280,1367,10797,61,22829,0.5,100,100,1000,1
11530,61,26760,0.5,100,100,1000,7292,55,11788,0.5,100,100,1000,11374,143,15479,0.56,175,137,1330,13581,77,22447,0.56,198,157,1324,10975,12,19846,0.54,262,225,1118,12089,7,14718,0.61,110,69,1145,16078,54,29143,0.54,250,213,1320,11044,30,21493,0.54,222,188,1100,8242,102,7222,0.55,280,233,1516,6461,98,5398,0.54,233,196,1147,1
16388,48,36430,0.59,123,84,1129,12004,38,20947,0.53,320,285,1092,20669,104,43294,0.54,230,195,1002,17801,24,37272,0.54,250,213,1320,15490,20,26974,0.57,277,209,1373,16634,127,30955,0.5,100,100,1000,17087,138,47537,0.5,100,100,1000,21091,53,55692,0.6,84,57,1192,10692,34,17500,0.55,280,233,1516,9955,15,10458,0.54,333,280,1367,1
7308,52,5613,0.5,100,100,1000,5270,106,4374,0.56,190,150,1043,5728,25,3092,0.5,100,100,1000,5295,29,4363,0.5,100,100,1000,7013,123,7106,0.55,219,177,1088,5008,4,7661,0.52,300,274,899,6045,30,6587,0.5,100,100,1000,4990,53,3605,0.5,100,100,1000,4703,98,4607,0.5,100,100,1000,3139,15,2922,0.5,100,100,1000,1
9968,43,13843,0.54,261,224,1008,8505,48,8715,0.5,100,100,1000,10455,136,11219,0.5,100,100,1000,7524,31,9185,0.5,100,100,1000,10923,142,9235,0.5,100,100,1000,11901,131,17563,0.5,100,100,1000,13714,51,22453,0.5,100,100,1000,9251,138,12422,0.56,233,186,1219,6964,130,5496,0.55,226,185,1099,5214,84,4217,0.5,100,100,1000,1
10981,148,12089,0.52,416,380,1046,18636,90,32418,0.5,100,100,1000,14838,144,20314,0.5,100,100,1000,15499,86,36277,0.5,100,100,1000,19378,2,38471,0.5,100,100,1000,19071,93,37026,0.5,100,100,1000,19103,159,44220,0.5,100,100,1000,17681,51,39684,0.57,270,203,1555,8350,98,6411,0.54,172,146,1004,9918,130,7119,0.5,100,100,1000,0
11621,125,15462,0.5,100,100,1000,12776,38,32807,0.5,100,100,1000,13251,29,33250,0.5,100,100,1000,16062,67,22151,0.5,100,100,1000,13312,49,20225,0.5,100,100,1000,11776,162,18415,0.5,100,100,1000,15042,54,23478,0.5,100,100,1000,17914,159,47174,0.54,205,175,1008,8737,95,7853,0.5,100,100,1000,8784,72,5133,0.54,267,224,1126,0
5429,49,8557,0.53,290,259,941,5414,67,4701,0.5,100,100,1000,4171,38,2859,0.5,100,100,1000,6947,29,10364,0.53,442,397,1193,5459,2,8068,0.5,100,100,1000,6918,44,6364,0.5,100,100,1000,4010,9,7922,0.5,100,100,1000,8781,159,9828,0.5,100,100,1000,3569,17,3698,0.56,271,211,1508,4575,84,4404,0.55,305,252,1424,0
20542,90,49250,0.58,205,149,1335,20037,32,44472,0.57,239,179,1522,18601,47,36558,0.5,100,100,1000,18018,31,40415,0.5,100,100,1000,13252,66,17981,0.5,100,100,1000,21656,49,67162,0.5,100,100,1000,17939,50,36017,0.5,100,100,1000,15676,30,38633,0.58,132,97,1108,13061,42,36359,0.5,100,100,1000,10660,78,6287,0.5,100,100,1000,0
13562,61,29732,0.5,100,100,1000,9786,123,24417,0.5,100,100,1000,17613,104,35704,0.5,100,100,1000,14398,29,32662,0.53,442,397,1193,15576,74,30685,0.5,100,100,1000,12404,49,21440,0.5,100,100,1000,13997,51,31939,0.55,184,150,1050,17213,131,28339,0.5,100,100,1000,8879,17,10692,0.5,100,100,1000,9015,84,9105,0.5,100,100,1000,1
10253,117,12653,0.5,100,100,1000,11346,40,26192,0.5,100,100,1000,10714,76,13472,0.5,100,100,1000,10299,47,12855,0.5,100,100,1000,14953,12,31672,0.5,100,100,1000,8675,55,16059,0.5,100,100,1000,13088,51,24577,0.5,100,100,1000,13613,18,28275,0.5,100,100,1000,9000,135,20245,0.5,100,100,1000,7890,15,9447,0.52,295,267,970,1
15703,35,33939,0.5,100,100,1000,12123,21,29335,0.54,261,224,1008,12143,109,20042,0.5,100,100,1000,10603,24,18068,0.5,100,100,1000,14610,33,35074,0.5,100,100,1000,8432,140,8428,0.5,100,100,1000,12258,26,17564,0.5,100,100,1000,9650,150,15488,0.5,100,100,1000,9362,110,14081,0.5,100,100,1000,6796,98,6222,0.5,100,100,1000,1
8012,117,20935,0.5,100,100,1000,9770,122,28160,0.56,159,124,1045,10123,136,15810,0.5,100,100,1000,13746,104,31086,0.5,100,100,1000,10624,124,18390,0.53,406,363,1246,11879,133,20176,0.57,277,209,1373,9018,159,14984,0.5,100,100,1000,8655,51,13611,0.5,100,100,1000,6331,98,5875,0.54,203,172,1100,6443,72,8202,0.5,100,100,1000,0
7784,44,8651,0.5,100,100,1000,12095,32,32845,0.5,100,100,1000,8053,27,11037,0.5,100,100,1000,9129,38,10540,0.57,168,126,1061,8642,64,20174,0.5,100,100,1000,7017,123,15114,0.5,100,100,1000,7451,65,18730,0.5,100,100,1000,10184,18,16720,0.5,100,100,1000,5874,78,3844,0.52,504,463,1003,6784,55,7638,0.5,100,100,1000,0
7955,32,10427,0.5,100,100,1000,8042,48,11516,0.5,100,100,1000,7127,86,5710,0.54,214,184,999,11909,41,14628,0.53,434,379,1542,7199,131,5516,0.6,201,132,1639,9494,2,8937,0.74,80,28,1106,8369,51,5680,0.55,296,241,1195,6590,9,4187,0.53,351,308,1225,4636,130,2490,0.5,100,100,1000,5869,15,3293,0.52,400,364,1111,0
