TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints
37,0.5,100,100,1000,148,0.52,416,380,1046,41,0.5,100,100,1000,69,0.5,100,100,1000,21,0.5,100,100,1000,154,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,84,0.54,259,219,1058
21,0.52,412,380,1067,124,0.54,325,274,1299,144,0.54,270,234,1229,76,0.5,100,100,1000,52,0.53,331,291,1053,96,0.5,100,100,1000,10,0.6,128,84,1363,51,0.56,197,155,1285,84,0.58,127,92,1040,13,0.53,290,253,1231
116,0.5,100,100,1000,43,0.5,100,100,1000,157,0.5,100,100,1000,67,0.5,100,100,1000,158,0.5,100,100,1000,2,0.54,274,232,1101,150,0.5,100,100,1000,26,0.52,451,415,1199,98,0.58,115,83,1060,84,0.53,216,192,1005
19,0.5,100,100,1000,40,0.6,200,131,1151,67,0.5,100,100,1000,47,0.56,167,133,1007,70,0.5,100,100,1000,158,0.5,100,100,1000,111,0.5,100,100,1000,159,0.56,312,245,1558,98,0.54,210,179,1109,72,0.5,100,100,1000
52,0.62,131,80,1198,48,0.5,100,100,1000,67,0.55,222,182,982,127,0.5,100,100,1000,91,0.65,148,81,1179,123,0.53,351,311,1195,159,0.55,203,169,1002,51,0.5,100,100,1000,15,0.54,301,252,1013,130,0.58,200,143,1341
40,0.5,100,100,1000,93,0.56,224,178,1019,148,0.5,100,100,1000,52,0.5,100,100,1000,142,0.5,100,100,1000,57,0.5,100,100,1000,26,0.5,100,100,1000,79,0.5,100,100,1000,68,0.5,100,100,1000,73,0.5,100,100,1000
52,0.53,290,259,941,40,0.6,200,131,1151,126,0.56,260,204,1534,60,0.53,351,311,1195,7,0.63,107,62,1136,66,0.55,234,195,1312,53,0.5,100,100,1000,135,0.56,211,167,1234,98,0.54,233,196,1147,15,0.54,333,280,1367
37,0.5,100,100,1000,114,0.5,100,100,1000,27,0.5,100,100,1000,76,0.52,303,279,1018,91,0.5,100,100,1000,131,0.5,100,100,1000,150,0.5,100,100,1000,159,0.5,100,100,1000,98,0.58,127,93,1034,15,0.5,100,100,1000
44,0.5,100,100,1000,74,0.5,100,100,1000,67,0.5,100,100,1000,127,0.5,100,100,1000,124,0.5,100,100,1000,61,0.5,100,100,1000,159,0.53,263,234,1061,118,0.5,100,100,1000,72,0.5,100,100,1000,8,0.5,100,100,1000
44,0.5,100,100,1000,49,0.5,100,100,1000,28,0.5,100,100,1000,67,0.5,100,100,1000,124,0.58,127,93,1034,107,0.5,100,100,1000,18,0.5,100,100,1000,150,0.5,100,100,1000,13,0.5,100,100,1000,68,0.5,100,100,1000
49,0.64,136,75,1434,32,0.5,100,100,1000,136,0.5,100,100,1000,40,0.5,100,100,1000,124,0.5,100,100,1000,131,0.5,100,100,1000,51,0.5,100,100,1000,159,0.58,212,152,1389,157,0.5,100,100,1000,130,0.5,100,100,1000
36,0.5,100,100,1000,133,0.66,134,70,1437,14,0.54,250,213,1320,89,0.5,100,100,1000,134,0.54,274,232,1101,44,0.5,100,100,1000,159,0.58,212,152,1389,160,0.57,277,209,1373,110,0.5,100,100,1000,95,0.58,200,143,1341
90,0.53,320,285,1092,48,0.5,100,100,1000,60,0.54,369,317,1010,94,0.5,100,100,1000,146,0.5,100,100,1000,127,0.5,100,100,1000,51,0.57,162,124,1206,150,0.5,100,100,1000,110,0.5,100,100,1000,47,0.5,100,100,1000
40,0.55,289,240,1223,92,0.54,371,316,1575,67,0.55,247,202,1313,39,0.56,211,167,1280,112,0.57,207,159,1209,123,0.5,100,100,1000,51,0.58,271,196,1868,9,0.5,100,100,1000,81,0.55,242,197,1397,130,0.58,200,143,1341
21,0.58,139,102,1004,112,0.5,100,100,1000,104,0.5,100,100,1000,62,0.5,100,100,1000,140,0.5,100,100,1000,117,0.5,100,100,1000,65,0.5,100,100,1000,51,0.5,100,100,1000,78,0.5,100,100,1000,13,0.5,100,100,1000
55,0.5,100,100,1000,92,0.5,100,100,1000,86,0.5,100,100,1000,143,0.5,100,100,1000,131,0.5,100,100,1000,58,0.5,100,100,1000,26,0.54,217,183,1043,87,0.5,100,100,1000,102,0.5,100,100,1000,68,0.5,100,100,1000
103,0.5,100,100,1000,23,0.5,100,100,1000,56,0.5,100,100,1000,143,0.56,175,137,1330,131,0.5,100,100,1000,2,0.5,100,100,1000,159,0.5,100,100,1000,118,0.5,100,100,1000,55,0.5,100,100,1000,84,0.71,66,27,1010
103,0.61,110,69,1145,47,0.57,239,179,1522,39,0.53,273,239,1034,144,0.56,175,137,1330,151,0.5,100,100,1000,3,0.5,100,100,1000,51,0.6,102,68,1081,159,0.5,100,100,1000,130,0.55,342,275,1346,15,0.54,333,280,1367
52,0.5,100,100,1000,105,0.56,211,167,1234,143,0.54,315,272,1178,56,0.5,100,100,1000,2,0.5,100,100,1000,96,0.5,100,100,1000,150,0.5,100,100,1000,138,0.56,134,106,1047,98,0.5,100,100,1000,5,0.53,290,253,1231
39,0.5,100,100,1000,90,0.5,100,100,1000,144,0.5,100,100,1000,86,0.5,100,100,1000,20,0.5,100,100,1000,70,0.54,180,153,1011,9,0.53,222,197,1107,51,0.5,100,100,1000,46,0.5,100,100,1000,130,0.53,347,311,1039
38,0.57,164,126,1137,52,0.5,100,100,1000,62,0.5,100,100,1000,144,0.56,315,250,1059,49,0.5,100,100,1000,107,0.5,100,100,1000,30,0.5,100,100,1000,51,0.5,100,100,1000,111,0.5,100,100,1000,78,0.5,100,100,1000
19,0.5,100,100,1000,48,0.5,100,100,1000,38,0.5,100,100,1000,41,0.53,273,239,1034,131,0.5,100,100,1000,55,0.5,100,100,1000,51,0.5,100,100,1000,135,0.5,100,100,1000,8,0.5,100,100,1000,13,0.5,100,100,1000
49,0.53,290,259,941,90,0.5,100,100,1000,38,0.56,156,122,1098,47,0.5,100,100,1000,138,0.55,361,299,1656,61,0.54,333,280,1367,56,0.5,100,100,1000,26,0.57,163,124,1141,5,0.5,100,100,1000,130,0.5,100,100,1000
114,0.5,100,100,1000,23,0.5,100,100,1000,104,0.5,100,100,1000,56,0.5,100,100,1000,20,0.5,100,100,1000,12,0.5,100,100,1000,26,0.55,155,126,979,159,0.52,401,367,1045,15,0.5,100,100,1000,110,0.5,100,100,1000
38,0.5,100,100,1000,112,0.5,100,100,1000,144,0.5,100,100,1000,56,0.5,100,100,1000,27,0.5,100,100,1000,49,0.5,100,100,1000,9,0.5,100,100,1000,135,0.5,100,100,1000,130,0.5,100,100,1000,98,0.65,131,71,1164
49,0.5,100,100,1000,117,0.53,342,308,1116,38,0.5,100,100,1000,123,0.5,100,100,1000,11,0.53,327,289,1067,124,0.57,163,121,1306,54,0.5,100,100,1000,10,0.5,100,100,1000,84,0.55,174,142,1070,5,0.5,100,100,1000
52,0.5,100,100,1000,148,0.52,416,380,1046,38,0.56,156,122,1098,147,0.58,104,75,1030,58,0.5,100,100,1000,127,0.5,100,100,1000,159,0.5,100,100,1000,53,0.53,351,308,1225,110,0.5,100,100,1000,15,0.5,100,100,1000
36,0.5,100,100,1000,61,0.5,100,100,1000,143,0.52,482,444,1089,39,0.5,100,100,1000,126,0.5,100,100,1000,3,0.5,100,100,1000,56,0.57,153,116,1005,159,0.5,100,100,1000,110,0.54,240,201,1092,98,0.5,100,100,1000
48,0.5,100,100,1000,61,0.5,100,100,1000,123,0.5,100,100,1000,47,0.56,167,133,1007,4,0.5,100,100,1000,107,0.57,127,96,1065,53,0.5,100,100,1000,9,0.5,100,100,1000,72,0.5,100,100,1000,110,0.54,333,280,1367
116,0.52,347,314,1078,52,0.5,100,100,1000,41,0.53,434,379,1542,143,0.5,100,100,1000,56,0.54,325,280,1316,38,0.55,203,169,1002,71,0.5,100,100,1000,159,0.5,100,100,1000,82,0.54,333,280,1367,61,0.55,280,233,1516
48,0.5,100,100,1000,158,0.5,100,100,1000,144,0.5,100,100,1000,149,0.5,100,100,1000,123,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,140,0.5,100,100,1000,102,0.5,100,100,1000,10,0.55,342,275,1346
133,0.5,100,100,1000,127,0.5,100,100,1000,128,0.5,100,100,1000,123,0.5,100,100,1000,33,0.5,100,100,1000,134,0.65,93,49,1309,50,0.5,100,100,1000,53,0.5,100,100,1000,156,0.5,100,100,1000,102,0.5,100,100,1000
43,0.5,100,100,1000,36,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,153,0.5,100,100,1000,126,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.52,295,267,970,102,0.61,120,77,1002
114,0.5,100,100,1000,106,0.5,100,100,1000,47,0.5,100,100,1000,113,0.66,120,63,1013,2,0.54,174,149,1002,95,0.58,127,92,1040,18,0.5,100,100,1000,51,0.5,100,100,1000,78,0.59,152,106,1021,98,0.5,100,100,1000
74,0.54,192,162,1060,123,0.57,277,209,1373,39,0.56,211,167,1280,149,0.5,100,100,1000,86,0.5,100,100,1000,105,0.56,131,101,1044,54,0.5,100,100,1000,111,0.55,445,371,1847,15,0.52,400,364,1111,110,0.56,188,147,1195
154,0.5,100,100,1000,90,0.5,100,100,1000,106,0.5,100,100,1000,39,0.56,167,133,1007,58,0.5,100,100,1000,66,0.5,100,100,1000,150,0.5,100,100,1000,138,0.5,100,100,1000,157,0.5,100,100,1000,98,0.5,100,100,1000
23,0.5,100,100,1000,52,0.5,100,100,1000,104,0.5,100,100,1000,152,0.5,100,100,1000,75,0.5,100,100,1000,3,0.5,100,100,1000,139,0.5,100,100,1000,161,0.55,242,197,1397,110,0.5,100,100,1000,95,0.5,100,100,1000
48,0.5,100,100,1000,61,0.56,211,167,1234,28,0.58,174,127,1230,41,0.53,434,379,1542,123,0.56,228,181,1329,133,0.5,100,100,1000,54,0.5,100,100,1000,138,0.52,393,369,1045,84,0.56,174,135,1177,5,0.58,200,143,1341
158,0.5,100,100,1000,103,0.5,100,100,1000,144,0.5,100,100,1000,60,0.63,206,123,1240,66,0.57,165,127,1079,124,0.56,145,112,1206,150,0.5,100,100,1000,111,0.5,100,100,1000,98,0.5,100,100,1000,110,0.5,100,100,1000
103,0.5,100,100,1000,133,0.66,134,70,1437,29,0.53,442,397,1193,88,0.54,244,211,1080,49,0.58,124,88,1157,123,0.5,100,100,1000,138,0.5,100,100,1000,159,0.5,100,100,1000,15,0.54,333,280,1367,110,0.53,458,410,1145
90,0.5,100,100,1000,74,0.5,100,100,1000,38,0.5,100,100,1000,39,0.5,100,100,1000,22,0.5,100,100,1000,153,0.74,80,28,1106,159,0.5,100,100,1000,56,0.5,100,100,1000,128,0.58,132,97,1108,84,0.57,193,143,1048
23,0.5,100,100,1000,114,0.5,100,100,1000,56,0.5,100,100,1000,77,0.5,100,100,1000,95,0.58,127,92,1040,2,0.5,100,100,1000,10,0.53,458,410,1145,54,0.5,100,100,1000,98,0.5,100,100,1000,84,0.55,342,275,1346
38,0.5,100,100,1000,96,0.5,100,100,1000,76,0.5,100,100,1000,67,0.54,315,272,1178,153,0.5,100,100,1000,123,0.5,100,100,1000,87,0.5,100,100,1000,9,0.52,393,369,1045,15,0.54,333,280,1367,130,0.5,100,100,1000
61,0.56,197,155,1054,32,0.5,100,100,1000,67,0.57,127,96,1065,143,0.54,231,193,1217,7,0.63,107,62,1136,20,0.5,100,100,1000,51,0.54,301,252,1013,159,0.5,100,100,1000,78,0.52,504,463,1003,120,0.5,100,100,1000
99,0.56,315,250,1059,38,0.5,100,100,1000,89,0.5,100,100,1000,144,0.54,371,316,1575,49,0.5,100,100,1000,124,0.57,165,127,1079,51,0.5,100,100,1000,150,0.5,100,100,1000,130,0.55,280,233,1516,98,0.52,504,463,1003
74,0.5,100,100,1000,48,0.5,100,100,1000,38,0.57,168,126,1061,144,0.5,100,100,1000,138,0.5,100,100,1000,134,0.55,361,299,1656,30,0.52,456,414,1107,150,0.6,102,68,1081,10,0.55,187,153,1090,95,0.5,100,100,1000
105,0.5,100,100,1000,74,0.5,100,100,1000,47,0.5,100,100,1000,39,0.5,100,100,1000,20,0.5,100,100,1000,2,0.5,100,100,1000,54,0.5,100,100,1000,53,0.5,100,100,1000,102,0.5,100,100,1000,17,0.52,504,463,1003
32,0.63,106,63,1070,37,0.53,320,285,1092,38,0.5,100,100,1000,136,0.5,100,100,1000,64,0.5,100,100,1000,154,0.52,419,380,1212,159,0.5,100,100,1000,21,0.56,258,203,1480,98,0.5,100,100,1000,110,0.5,100,100,1000
21,0.58,139,102,1004,40,0.5,100,100,1000,39,0.53,366,326,1033,88,0.5,100,100,1000,142,0.5,100,100,1000,124,0.53,458,410,1145,138,0.5,100,100,1000,10,0.5,100,100,1000,128,0.5,100,100,1000,110,0.5,100,100,1000
44,0.5,100,100,1000,106,0.53,457,399,1561,27,0.5,100,100,1000,143,0.5,100,100,1000,158,0.5,100,100,1000,61,0.5,100,100,1000,140,0.52,451,415,1199,51,0.5,100,100,1000,110,0.55,172,138,1014,98,0.5,100,100,1000
32,0.5,100,100,1000,105,0.56,211,167,1234,104,0.54,230,195,1002,149,0.55,201,164,1399,126,0.56,260,204,1534,142,0.57,207,159,1209,9,0.5,100,100,1000,51,0.54,256,217,1026,130,0.58,200,143,1341,163,0.5,100,100,1000
61,0.58,167,119,1099,19,0.55,205,171,1021,86,0.5,100,100,1000,76,0.54,371,316,1575,44,0.52,419,380,1212,91,0.5,100,100,1000,51,0.5,100,100,1000,153,0.63,131,76,1228,130,0.54,233,196,1147,110,0.5,100,100,1000
103,0.66,134,70,1437,74,0.64,136,75,1434,88,0.57,271,204,1286,67,0.53,457,399,1561,8,0.56,145,112,1206,123,0.52,400,364,1111,108,0.5,100,100,1000,51,0.58,212,152,1389,84,0.56,185,148,1161,130,0.53,290,259,941
20,0.5,100,100,1000,61,0.5,100,100,1000,86,0.5,100,100,1000,63,0.5,100,100,1000,52,0.54,274,232,1101,55,0.54,226,193,1183,26,0.52,451,415,1199,51,0.53,251,221,953,130,0.5,100,100,1000,5,0.5,100,100,1000
93,0.5,100,100,1000,21,0.5,100,100,1000,27,0.5,100,100,1000,127,0.57,214,162,1514,2,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,10,0.5,100,100,1000,98,0.5,100,100,1000,110,0.5,100,100,1000
49,0.5,100,100,1000,38,0.53,290,259,941,29,0.53,442,397,1193,104,0.5,100,100,1000,8,0.5,100,100,1000,20,0.5,100,100,1000,53,0.5,100,100,1000,159,0.5,100,100,1000,95,0.52,504,463,1003,130,0.55,305,252,1424
129,0.5,100,100,1000,4,0.5,100,100,1000,149,0.5,100,100,1000,41,0.57,153,116,1005,3,0.54,180,153,1011,124,0.53,349,314,1194,26,0.63,131,76,1228,18,0.5,100,100,1000,101,0.5,100,100,1000,79,0.5,100,100,1000
52,0.5,100,100,1000,7,0.5,100,100,1000,62,0.53,442,397,1193,67,0.5,100,100,1000,145,0.5,100,100,1000,142,0.5,100,100,1000,53,0.5,100,100,1000,108,0.54,274,232,1101,6,0.5,100,100,1000,95,0.5,100,100,1000
74,0.56,190,150,1043,38,0.53,320,285,1092,86,0.5,100,100,1000,60,0.53,351,311,1195,2,0.54,325,274,1299,4,0.6,200,131,1151,150,0.5,100,100,1000,51,0.52,412,380,1067,84,0.56,174,135,1177,125,0.53,347,311,1039
49,0.62,131,80,1198,148,0.52,416,380,1046,86,0.53,457,399,1561,39,0.5,100,100,1000,140,0.5,100,100,1000,27,0.5,100,100,1000,51,0.5,100,100,1000,30,0.52,393,369,1045,130,0.5,100,100,1000,15,0.54,233,196,1147
61,0.5,100,100,1000,49,0.5,100,100,1000,144,0.55,240,200,1192,157,0.5,100,100,1000,158,0.5,100,100,1000,8,0.5,100,100,1000,53,0.5,100,100,1000,71,0.5,100,100,1000,46,0.57,119,89,982,130,0.71,66,27,1010
48,0.53,342,308,1116,36,0.5,100,100,1000,149,0.5,100,100,1000,86,0.5,100,100,1000,2,0.5,100,100,1000,123,0.5,100,100,1000,51,0.52,300,274,899,131,0.56,221,173,1136,98,0.65,131,71,1164,95,0.5,100,100,1000
49,0.5,100,100,1000,36,0.59,140,98,1100,27,0.5,100,100,1000,86,0.5,100,100,1000,127,0.5,100,100,1000,124,0.5,100,100,1000,150,0.5,100,100,1000,51,0.62,130,79,1011,110,0.5,100,100,1000,72,0.5,100,100,1000
55,0.5,100,100,1000,154,0.5,100,100,1000,63,0.5,100,100,1000,60,0.5,100,100,1000,24,0.5,100,100,1000,22,0.5,100,100,1000,77,0.5,100,100,1000,30,0.5,100,100,1000,98,0.5,100,100,1000,82,0.57,228,169,1033
157,0.63,206,123,1240,116,0.5,100,100,1000,62,0.5,100,100,1000,38,0.62,110,67,1041,123,0.5,100,100,1000,139,0.57,270,203,1555,108,0.52,296,269,1098,51,0.59,139,97,1092,84,0.56,234,181,1035,130,0.54,261,226,1003
61,0.5,100,100,1000,161,0.57,152,117,1033,47,0.5,100,100,1000,60,0.53,351,311,1195,111,0.56,197,155,1285,123,0.5,100,100,1000,26,0.5,100,100,1000,51,0.5,100,100,1000,93,0.5,100,100,1000,120,0.5,100,100,1000
48,0.66,134,70,1437,61,0.5,100,100,1000,67,0.53,457,399,1561,144,0.56,156,122,1098,2,0.5,100,100,1000,138,0.56,258,203,1480,51,0.5,100,100,1000,150,0.56,139,110,1143,130,0.5,100,100,1000,110,0.5,100,100,1000
48,0.5,100,100,1000,49,0.5,100,100,1000,76,0.5,100,100,1000,88,0.5,100,100,1000,124,0.5,100,100,1000,85,0.5,100,100,1000,30,0.52,300,274,899,159,0.54,388,334,1035,141,0.5,100,100,1000,72,0.55,187,153,1090
22,0.5,100,100,1000,59,0.5,100,100,1000,83,0.5,100,100,1000,60,0.5,100,100,1000,137,0.5,100,100,1000,154,0.5,100,100,1000,10,0.5,100,100,1000,153,0.5,100,100,1000,163,0.5,100,100,1000,38,0.53,290,253,1231
48,0.66,134,70,1437,61,0.55,201,164,1399,149,0.5,100,100,1000,47,0.62,117,72,1006,91,0.5,100,100,1000,2,0.5,100,100,1000,9,0.53,222,197,1107,51,0.52,401,367,1045,130,0.54,261,226,1003,84,0.5,100,100,1000
64,0.5,100,100,1000,137,0.5,100,100,1000,56,0.5,100,100,1000,123,0.5,100,100,1000,70,0.56,145,112,1206,38,0.55,234,195,1312,51,0.5,100,100,1000,108,0.5,100,100,1000,98,0.69,82,36,1033,95,0.5,100,100,1000
74,0.64,136,75,1434,37,0.6,101,66,1076,38,0.5,100,100,1000,63,0.56,156,122,1098,153,0.53,351,311,1195,91,0.5,100,100,1000,51,0.5,100,100,1000,159,0.5,100,100,1000,72,0.5,100,100,1000,161,0.5,100,100,1000
48,0.5,100,100,1000,32,0.5,100,100,1000,144,0.52,303,279,1018,47,0.5,100,100,1000,142,0.5,100,100,1000,2,0.5,100,100,1000,9,0.5,100,100,1000,138,0.5,100,100,1000,98,0.5,100,100,1000,72,0.5,100,100,1000
74,0.5,100,100,1000,90,0.5,100,100,1000,31,0.5,100,100,1000,38,0.5,100,100,1000,127,0.5,100,100,1000,123,0.5,100,100,1000,51,0.5,100,100,1000,30,0.5,100,100,1000,98,0.53,334,299,942,42,0.53,216,192,1005
80,0.5,100,100,1000,90,0.54,210,179,1109,47,0.5,100,100,1000,143,0.5,100,100,1000,158,0.5,100,100,1000,162,0.5,100,100,1000,135,0.5,100,100,1000,18,0.5,100,100,1000,72,0.5,100,100,1000,73,0.59,111,78,1098
36,0.5,100,100,1000,48,0.53,342,308,1116,152,0.5,100,100,1000,56,0.5,100,100,1000,66,0.5,100,100,1000,52,0.5,100,100,1000,118,0.5,100,100,1000,111,0.5,100,100,1000,8,0.5,100,100,1000,110,0.5,100,100,1000
74,0.56,233,184,1370,123,0.5,100,100,1000,152,0.5,100,100,1000,77,0.56,198,157,1324,38,0.52,419,380,1212,154,0.5,100,100,1000,138,0.52,412,380,1067,56,0.5,100,100,1000,13,0.5,100,100,1000,101,0.5,100,100,1000
44,0.58,154,111,1012,107,0.5,100,100,1000,56,0.54,214,184,999,149,0.5,100,100,1000,3,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,130,0.5,100,100,1000
61,0.5,100,100,1000,117,0.56,190,150,1043,67,0.5,100,100,1000,29,0.5,100,100,1000,162,0.5,100,100,1000,70,0.56,233,186,1219,51,0.57,162,124,1206,30,0.54,222,188,1100,84,0.5,100,100,1000,98,0.5,100,100,1000
117,0.53,342,308,1116,76,0.53,442,397,1193,63,0.5,100,100,1000,144,0.5,100,100,1000,3,0.56,145,112,1206,8,0.57,178,137,1215,53,0.5,100,100,1000,9,0.5,100,100,1000,161,0.5,100,100,1000,84,0.5,100,100,1000
43,0.5,100,100,1000,92,0.5,100,100,1000,39,0.5,100,100,1000,38,0.5,100,100,1000,91,0.5,100,100,1000,153,0.5,100,100,1000,111,0.5,100,100,1000,135,0.54,256,217,1026,110,0.5,100,100,1000,156,0.5,100,100,1000
105,0.5,100,100,1000,103,0.5,100,100,1000,69,0.5,100,100,1000,76,0.5,100,100,1000,146,0.5,100,100,1000,49,0.54,262,225,1118,51,0.5,100,100,1000,159,0.54,217,183,1043,72,0.5,100,100,1000,156,0.5,100,100,1000
117,0.5,100,100,1000,1,0.5,100,100,1000,47,0.5,100,100,1000,67,0.5,100,100,1000,140,0.5,100,100,1000,96,0.5,100,100,1000,18,0.5,100,100,1000,51,0.5,100,100,1000,91,0.5,100,100,1000,5,0.53,349,314,1194
61,0.5,100,100,1000,116,0.5,100,100,1000,67,0.5,100,100,1000,144,0.5,100,100,1000,153,0.5,100,100,1000,123,0.5,100,100,1000,53,0.5,100,100,1000,159,0.54,388,334,1035,34,0.5,100,100,1000,130,0.5,100,100,1000
52,0.54,259,219,1058,21,0.55,274,222,1060,136,0.5,100,100,1000,86,0.62,110,67,1041,44,0.5,100,100,1000,93,0.5,100,100,1000,138,0.5,100,100,1000,54,0.5,100,100,1000,102,0.54,261,226,1003,15,0.54,333,280,1367
32,0.56,224,178,1019,23,0.5,100,100,1000,69,0.5,100,100,1000,119,0.5,100,100,1000,154,0.5,100,100,1000,142,0.5,100,100,1000,139,0.5,100,100,1000,108,0.5,100,100,1000,81,0.5,100,100,1000,42,0.5,100,100,1000
92,0.55,180,146,986,96,0.5,100,100,1000,47,0.5,100,100,1000,149,0.5,100,100,1000,66,0.5,100,100,1000,91,0.5,100,100,1000,150,0.5,100,100,1000,122,0.5,100,100,1000,55,0.5,100,100,1000,110,0.5,100,100,1000
74,0.5,100,100,1000,123,0.61,114,73,1242,144,0.5,100,100,1000,39,0.54,244,211,1080,8,0.5,100,100,1000,127,0.5,100,100,1000,138,0.58,141,103,1340,51,0.56,258,203,1480,110,0.5,100,100,1000,56,0.5,100,100,1000
38,0.5,100,100,1000,48,0.5,100,100,1000,28,0.5,100,100,1000,144,0.5,100,100,1000,154,0.5,100,100,1000,122,0.5,100,100,1000,51,0.5,100,100,1000,9,0.6,153,101,1108,72,0.5,100,100,1000,78,0.5,100,100,1000
114,0.5,100,100,1000,146,0.5,100,100,1000,127,0.5,100,100,1000,60,0.5,100,100,1000,65,0.5,100,100,1000,44,0.5,100,100,1000,159,0.5,100,100,1000,138,0.5,100,100,1000,84,0.56,234,181,1035,110,0.5,100,100,1000
116,0.52,347,314,1078,133,0.56,312,245,1558,123,0.5,100,100,1000,47,0.53,236,210,932,44,0.5,100,100,1000,159,0.57,270,203,1555,18,0.55,296,241,1195,150,0.56,197,155,1285,110,0.5,100,100,1000,55,0.54,261,221,1017
76,0.5,100,100,1000,112,0.5,100,100,1000,144,0.5,100,100,1000,104,0.5,100,100,1000,124,0.5,100,100,1000,91,0.5,100,100,1000,53,0.5,100,100,1000,135,0.5,100,100,1000,102,0.5,100,100,1000,98,0.52,295,267,970
20,0.5,100,100,1000,32,0.5,100,100,1000,104,0.5,100,100,1000,119,0.5,100,100,1000,52,0.5,100,100,1000,124,0.53,458,410,1145,30,0.5,100,100,1000,150,0.5,100,100,1000,141,0.5,100,100,1000,84,0.58,127,92,1040
148,0.52,416,380,1046,37,0.62,131,80,1198,56,0.53,366,326,1033,86,0.53,457,399,1561,96,0.5,100,100,1000,154,0.5,100,100,1000,150,0.6,122,80,1013,138,0.5,100,100,1000,121,0.53,349,314,1194,95,0.54,210,179,1109
49,0.5,100,100,1000,37,0.5,100,100,1000,62,0.5,100,100,1000,63,0.5,100,100,1000,70,0.5,100,100,1000,2,0.55,191,154,1003,51,0.5,100,100,1000,159,0.5,100,100,1000,15,0.69,82,36,1033,110,0.5,100,100,1000
103,0.5,100,100,1000,105,0.56,211,167,1234,67,0.54,244,211,1080,29,0.53,442,397,1193,123,0.5,100,100,1000,162,0.5,100,100,1000,108,0.55,197,161,1046,26,0.6,153,101,1108,101,0.5,100,100,1000,95,0.58,127,92,1040
48,0.5,100,100,1000,116,0.5,100,100,1000,144,0.5,100,100,1000,86,0.54,231,193,1217,11,0.5,100,100,1000,49,0.5,100,100,1000,51,0.5,100,100,1000,9,0.57,162,124,1206,68,0.5,100,100,1000,84,0.5,100,100,1000
117,0.55,149,120,1098,40,0.53,342,308,1116,144,0.5,100,100,1000,28,0.54,244,211,1080,124,0.53,349,314,1194,49,0.5,100,100,1000,18,0.5,100,100,1000,51,0.5,100,100,1000,151,0.5,100,100,1000,141,0.5,100,100,1000
3,0.58,110,80,1066,90,0.5,100,100,1000,38,0.5,100,100,1000,41,0.5,100,100,1000,158,0.5,100,100,1000,70,0.5,100,100,1000,139,0.5,100,100,1000,18,0.5,100,100,1000,78,0.5,100,100,1000,73,0.5,100,100,1000
8,0.5,100,100,1000,49,0.5,100,100,1000,62,0.5,100,100,1000,100,0.5,100,100,1000,2,0.56,234,181,1035,61,0.5,100,100,1000,150,0.5,100,100,1000,118,0.56,228,181,1329,15,0.5,100,100,1000,17,0.5,100,100,1000
21,0.5,100,100,1000,44,0.5,100,100,1000,67,0.54,161,135,1049,60,0.5,100,100,1000,153,0.5,100,100,1000,75,0.5,100,100,1000,108,0.5,100,100,1000,26,0.5,100,100,1000,84,0.5,100,100,1000,78,0.5,100,100,1000
117,0.62,154,96,1009,74,0.5,100,100,1000,67,0.5,100,100,1000,143,0.55,222,182,982,27,0.5,100,100,1000,8,0.5,100,100,1000,159,0.5,100,100,1000,135,0.52,456,414,1107,98,0.56,271,211,1508,161,0.54,261,221,1017
