TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,GoldBalanceTop,GoldBalanceJungle,GoldBalanceMid,GoldBalanceADC,GoldBalanceSupport,DamageBalanceTop,DamageBalanceJungle,DamageBalanceMid,DamageBalanceADC,DamageBalanceSupport
74,0.5,100,100,1000,55,0.5,100,100,1000,67,0.5,100,100,1000,143,0.5,100,100,1000,58,0.5,100,100,1000,70,0.54,210,179,1109,138,0.5,100,100,1000,150,0.5,100,100,1000,98,0.5,100,100,1000,6,0.59,111,78,1098,-2900,2269,2771,-3497,635,-13950,894,8212,-13620,-5981
52,0.53,290,259,941,90,0.5,100,100,1000,60,0.54,369,317,1010,67,0.5,100,100,1000,11,0.5,100,100,1000,70,0.5,100,100,1000,150,0.5,100,100,1000,53,0.53,351,308,1225,110,0.5,100,100,1000,84,0.5,100,100,1000,285,243,1488,-2955,3589,-9520,-3975,2261,702,23285
114,0.5,100,100,1000,105,0.64,136,75,1434,29,0.5,100,100,1000,89,0.5,100,100,1000,123,0.74,80,28,1106,2,0.5,100,100,1000,51,0.5,100,100,1000,54,0.5,100,100,1000,130,0.5,100,100,1000,15,0.5,100,100,1000,-7922,1413,-2953,-1092,-364,-21508,5584,-10589,5590,-1220
36,0.5,100,100,1000,43,0.5,100,100,1000,31,0.5,100,100,1000,14,0.54,369,317,1010,116,0.5,100,100,1000,124,0.5,100,100,1000,135,0.5,100,100,1000,56,0.54,242,208,1009,98,0.5,100,100,1000,13,0.57,119,89,982,-2969,-1864,-2020,-495,-837,-4943,-1767,-5768,228,-6990
61,0.5,100,100,1000,47,0.5,100,100,1000,14,0.5,100,100,1000,67,0.53,291,261,1003,158,0.5,100,100,1000,38,0.57,277,209,1373,150,0.55,296,241,1195,51,0.58,212,152,1389,98,0.54,259,222,1234,102,0.5,100,100,1000,-550,1045,-2133,246,-1719,-1121,-2729,-380,5477,-618
117,0.5,100,100,1000,93,0.5,100,100,1000,60,0.5,100,100,1000,86,0.5,100,100,1000,61,0.5,100,100,1000,124,0.56,228,181,1329,51,0.5,100,100,1000,9,0.5,100,100,1000,125,0.5,100,100,1000,130,0.5,100,100,1000,-2081,210,-6038,434,-1137,-9535,-3336,-15215,573,1418
117,0.53,434,379,1542,105,0.5,100,100,1000,60,0.5,100,100,1000,152,0.5,100,100,1000,124,0.5,100,100,1000,116,0.52,347,314,1078,26,0.63,131,76,1228,53,0.57,194,148,1187,15,0.5,100,100,1000,84,0.58,137,98,1013,126,-4977,-2008,-4578,-728,-4990,-13320,-17,-12755,-1303
61,0.6,133,90,1197,60,0.5,100,100,1000,67,0.5,100,100,1000,38,0.5,100,100,1000,70,0.5,100,100,1000,96,0.5,100,100,1000,26,0.5,100,100,1000,150,0.5,100,100,1000,112,0.5,100,100,1000,98,0.54,259,222,1234,-1053,-2262,-6318,2845,-2756,-3729,-20466,-4396,11982,-588
90,0.5,100,100,1000,43,0.58,205,149,1335,31,0.5,100,100,1000,47,0.5,100,100,1000,44,0.5,100,100,1000,140,0.5,100,100,1000,159,0.5,100,100,1000,9,0.53,251,221,953,15,0.54,284,240,1275,72,0.55,282,228,1597,-3047,4790,4116,-7686,-1339,-11473,26677,-8587,-35980,1349
49,0.53,342,308,1116,106,0.6,101,66,1076,47,0.5,100,100,1000,144,0.5,100,100,1000,124,0.5,100,100,1000,142,0.5,100,100,1000,51,0.5,100,100,1000,18,0.56,177,137,1104,98,0.5,100,100,1000,78,0.5,100,100,1000,-2207,-3584,151,-5231,-2324,-3291,-13527,4313,-14221,2441
48,0.5,100,100,1000,35,0.5,100,100,1000,60,0.5,100,100,1000,39,0.5,100,100,1000,66,0.5,100,100,1000,8,0.58,127,93,1034,9,0.5,100,100,1000,150,0.5,100,100,1000,130,0.5,100,100,1000,72,0.5,100,100,1000,-4930,-654,1666,-3286,-2303,-12811,-2958,1951,-3830,-1389
103,0.5,100,100,1000,61,0.5,100,100,1000,76,0.5,100,100,1000,62,0.53,297,266,1053,154,0.5,100,100,1000,145,0.5,100,100,1000,53,0.5,100,100,1000,51,0.5,100,100,1000,15,0.54,333,280,1367,5,0.5,100,100,1000,759,-5317,-2658,-467,-701,-5051,-6450,-15273,4473,-40
97,0.5,100,100,1000,1,0.5,100,100,1000,41,0.5,100,100,1000,24,0.5,100,100,1000,158,0.5,100,100,1000,131,0.57,178,137,1215,111,0.5,100,100,1000,56,0.5,100,100,1000,110,0.5,100,100,1000,84,0.5,100,100,1000,-3189,-3295,-3321,-3315,-305,-1505,-5349,-10532,-14720,1756
105,0.56,211,167,1234,94,0.57,239,179,1522,24,0.54,250,213,1320,157,0.55,150,122,1028,96,0.5,100,100,1000,66,0.55,211,171,1207,138,0.59,139,97,1092,51,0.57,277,209,1373,55,0.54,333,280,1367,15,0.54,244,211,1080,-544,1536,1582,2151,468,-970,4611,1148,3642,4264
52,0.54,261,224,1008,37,0.5,100,100,1000,93,0.57,214,162,1514,106,0.51,437,413,1074,126,0.5,100,100,1000,131,0.54,372,317,1471,150,0.54,197,170,1006,151,0.5,100,100,1000,84,0.5,100,100,1000,98,0.54,262,225,1118,-307,-941,-7586,868,-775,-3362,-12183,-27986,2152,-609
74,0.5,100,100,1000,106,0.5,100,100,1000,39,0.5,100,100,1000,88,0.5,100,100,1000,3,0.5,100,100,1000,153,0.5,100,100,1000,159,0.5,100,100,1000,87,0.5,100,100,1000,110,0.5,100,100,1000,123,0.54,285,240,1355,-4777,-1170,-9109,5727,-397,-23812,11057,-20416,25292,-10713
23,0.5,100,100,1000,94,0.5,100,100,1000,24,0.5,100,100,1000,60,0.5,100,100,1000,127,0.5,100,100,1000,75,0.5,100,100,1000,131,0.5,100,100,1000,150,0.5,100,100,1000,120,0.5,100,100,1000,98,0.54,172,146,1004,1446,-1947,-1572,-6731,-2295,3553,-450,-4129,-9822,-1151
103,0.56,312,245,1558,105,0.58,110,80,1066,69,0.54,250,213,1320,136,0.5,100,100,1000,158,0.5,100,100,1000,12,0.54,325,274,1299,150,0.56,177,137,1104,50,0.53,351,308,1225,13,0.56,138,109,1132,110,0.5,100,100,1000,4125,4280,-136,1270,-2164,8117,10313,-5065,-1739,-10940
154,0.5,100,100,1000,48,0.56,183,144,1223,136,0.5,100,100,1000,47,0.5,100,100,1000,44,0.5,100,100,1000,49,0.5,100,100,1000,159,0.5,100,100,1000,56,0.5,100,100,1000,98,0.5,100,100,1000,101,0.5,100,100,1000,-5661,-4740,1100,674,115,-15949,-2245,1097,-1092,1202
117,0.62,154,96,1009,40,0.58,205,149,1335,136,0.5,100,100,1000,63,0.5,100,100,1000,127,0.5,100,100,1000,145,0.5,100,100,1000,26,0.5,100,100,1000,150,0.5,100,100,1000,13,0.5,100,100,1000,95,0.5,100,100,1000,-3815,1257,-3626,-7016,-2061,-11710,150,-5378,-13817,2322
117,0.5,100,100,1000,40,0.5,100,100,1000,62,0.5,100,100,1000,104,0.5,100,100,1000,19,0.5,100,100,1000,145,0.5,100,100,1000,50,0.5,100,100,1000,10,0.5,100,100,1000,16,0.5,100,100,1000,78,0.5,100,100,1000,3505,7835,1212,2111,442,-10311,18955,-2094,-14902,11558
48,0.5,100,100,1000,74,0.5,100,100,1000,136,0.5,100,100,1000,41,0.5,100,100,1000,3,0.5,100,100,1000,91,0.5,100,100,1000,30,0.5,100,100,1000,51,0.56,177,137,1104,95,0.52,451,415,1199,55,0.5,100,100,1000,1927,5000,2735,7043,1023,-2930,1607,-2811,12144,-330
32,0.5,100,100,1000,139,0.5,100,100,1000,136,0.5,100,100,1000,39,0.56,167,133,1007,74,0.5,100,100,1000,27,0.5,100,100,1000,71,0.5,100,100,1000,150,0.5,100,100,1000,82,0.5,100,100,1000,84,0.5,100,100,1000,-3986,-5787,-2267,-3677,-1377,-10684,-4512,404,-3700,-1106
8,0.5,100,100,1000,109,0.56,190,150,1043,41,0.5,100,100,1000,14,0.53,434,379,1542,123,0.54,261,226,1003,140,0.53,438,391,1173,51,0.56,233,186,1219,9,0.57,270,203,1555,130,0.54,353,296,1258,95,0.53,366,326,1033,1261,-4981,1934,-2783,-2441,15601,-8598,7933,-8540,-4310
74,0.5,100,100,1000,138,0.5,100,100,1000,62,0.5,100,100,1000,144,0.5,100,100,1000,57,0.5,100,100,1000,93,0.5,100,100,1000,135,0.5,100,100,1000,111,0.5,100,100,1000,72,0.5,100,100,1000,110,0.57,228,169,1033,-7981,-897,-189,3015,-5510,-32115,9477,-14091,12770,-34523
49,0.54,259,219,1058,117,0.53,290,259,941,76,0.5,100,100,1000,86,0.5,100,100,1000,11,0.55,361,299,1656,38,0.52,412,380,1067,51,0.5,100,100,1000,150,0.58,179,128,1282,10,0.56,185,148,1161,84,0.53,458,410,1145,2821,-4638,2766,5530,2299,17139,-9859,13372,10524,6498
61,0.6,101,66,1076,103,0.5,100,100,1000,39,0.5,100,100,1000,127,0.5,100,100,1000,2,0.5,100,100,1000,56,0.5,100,100,1000,150,0.5,100,100,1000,138,0.56,134,106,1047,95,0.5,100,100,1000,72,0.54,210,179,1109,1848,-3375,2117,-5428,1369,17435,-8820,-10584,-12012,3916
80,0.5,100,100,1000,123,0.5,100,100,1000,41,0.5,100,100,1000,47,0.69,82,36,1033,44,0.5,100,100,1000,61,0.5,100,100,1000,159,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,46,0.5,100,100,1000,-2282,-2247,-2397,-1422,-2195,-2323,-3205,-7931,-2192,676
4,0.6,200,131,1151,117,0.5,100,100,1000,60,0.53,351,311,1195,127,0.57,214,162,1514,91,0.5,100,100,1000,96,0.5,100,100,1000,118,0.57,270,203,1555,150,0.5,100,100,1000,17,0.5,100,100,1000,15,0.54,333,280,1367,5477,-3422,-3717,2409,-993,36590,-21457,2803,22286,-3211
44,0.56,211,167,1234,48,0.55,149,120,1098,67,0.54,161,135,1049,14,0.5,100,100,1000,157,0.5,100,100,1000,126,0.52,412,380,1067,160,0.5,100,100,1000,9,0.6,153,101,1108,84,0.54,261,226,1003,17,0.5,100,100,1000,5081,2947,33,-291,1449,10373,4174,-4916,5068,-2829
144,0.5,100,100,1000,74,0.57,239,179,1522,24,0.54,250,213,1320,63,0.56,156,122,1098,153,0.55,215,175,1086,20,0.52,412,380,1067,150,0.56,177,137,1104,51,0.6,84,57,1192,15,0.55,280,233,1516,8,0.62,124,75,1388,-2835,430,-2323,-276,-147,-7652,-546,-5530,2993,-1350
61,0.5,100,100,1000,117,0.5,100,100,1000,144,0.5,100,100,1000,143,0.61,124,79,1016,8,0.59,139,97,1092,56,0.5,100,100,1000,51,0.5,100,100,1000,9,0.54,325,280,1316,102,0.5,100,100,1000,130,0.5,100,100,1000,1410,104,-8719,-919,-1033,8927,4205,-35657,468,910
52,0.5,100,100,1000,48,0.53,342,308,1116,67,0.54,315,272,1178,14,0.54,250,213,1320,8,0.58,124,88,1157,2,0.5,100,100,1000,51,0.57,163,124,1141,150,0.5,100,100,1000,55,0.52,504,463,1003,98,0.58,200,143,1341,-600,1734,2715,3689,564,-601,1082,7606,8834,3001
48,0.66,134,70,1437,105,0.56,211,167,1234,144,0.5,100,100,1000,76,0.5,100,100,1000,145,0.62,117,72,1006,8,0.5,100,100,1000,54,0.58,179,128,1282,51,0.53,349,314,1194,15,0.54,333,280,1367,78,0.53,216,192,1005,-717,1806,372,-4437,-401,6135,-4364,-30,-45669,7852
48,0.53,290,259,941,44,0.52,328,297,1083,39,0.53,457,399,1561,127,0.5,100,100,1000,162,0.5,100,100,1000,8,0.55,361,299,1656,9,0.57,163,124,1141,51,0.58,212,152,1389,130,0.54,284,240,1275,15,0.54,233,196,1147,-2327,-1250,-466,-2360,-1518,-2958,1788,-6341,4402,-3050
48,0.5,100,100,1000,49,0.53,269,235,1091,143,0.5,100,100,1000,149,0.5,100,100,1000,91,0.53,347,311,1039,2,0.5,100,100,1000,50,0.5,100,100,1000,138,0.5,100,100,1000,84,0.5,100,100,1000,8,0.52,295,267,970,-2642,-636,-26,-961,-1419,-5068,-3330,-484,-3602,-4040
90,0.5,100,100,1000,37,0.5,100,100,1000,47,0.5,100,100,1000,144,0.62,117,72,1006,91,0.5,100,100,1000,20,0.5,100,100,1000,138,0.5,100,100,1000,9,0.6,84,57,1192,17,0.53,216,188,1043,130,0.55,305,252,1424,-523,4449,1368,1630,1913,3795,8560,-3364,13602,1175
36,0.5,100,100,1000,37,0.57,164,126,1137,38,0.5,100,100,1000,63,0.53,302,263,1093,127,0.5,100,100,1000,124,0.5,100,100,1000,53,0.53,368,327,1068,160,0.5,100,100,1000,98,0.52,295,267,970,84,0.5,100,100,1000,-3351,-5092,-1039,-3359,-963,-7476,-11496,-773,-7780,-1307
49,0.5,100,100,1000,74,0.56,183,144,1223,67,0.56,175,137,1330,63,0.54,270,234,1229,66,0.5,100,100,1000,2,0.55,234,195,1312,150,0.58,141,103,1340,51,0.56,177,137,1104,98,0.54,333,280,1367,130,0.56,185,148,1161,-587,-2906,-1643,-3255,-469,-828,-2634,-2844,-5506,248
61,0.5,100,100,1000,4,0.6,200,131,1151,143,0.55,222,182,982,86,0.5,100,100,1000,127,0.5,100,100,1000,154,0.5,100,100,1000,30,0.58,212,152,1389,150,0.5,100,100,1000,17,0.5,100,100,1000,84,0.71,66,27,1010,-2179,4313,3670,2007,1483,-112,9910,13326,7523,2202
4,0.5,100,100,1000,35,0.5,100,100,1000,41,0.5,100,100,1000,47,0.5,100,100,1000,66,0.5,100,100,1000,93,0.5,100,100,1000,150,0.5,100,100,1000,56,0.5,100,100,1000,161,0.5,100,100,1000,98,0.59,152,106,1021,-5255,-2472,-805,-3786,-491,-11353,-2374,4019,-9852,24
154,0.5,100,100,1000,14,0.5,100,100,1000,144,0.53,297,266,1053,67,0.5,100,100,1000,124,0.5,100,100,1000,142,0.5,100,100,1000,21,0.56,233,186,1219,159,0.6,119,80,1010,110,0.5,100,100,1000,156,0.5,100,100,1000,-3377,-2120,2488,-1052,3753,-6752,666,-1905,-9943,16710
19,0.5,100,100,1000,139,0.5,100,100,1000,29,0.5,100,100,1000,41,0.5,100,100,1000,96,0.5,100,100,1000,8,0.5,100,100,1000,54,0.5,100,100,1000,138,0.56,258,203,1480,130,0.5,100,100,1000,125,0.5,100,100,1000,-1405,766,3988,9782,3178,-6009,4346,7143,14041,984
74,0.5,100,100,1000,92,0.5,100,100,1000,132,0.5,100,100,1000,28,0.5,100,100,1000,58,0.5,100,100,1000,71,0.5,100,100,1000,30,0.54,253,214,1010,138,0.5,100,100,1000,111,0.5,100,100,1000,120,0.5,100,100,1000,-6141,-1500,4591,528,1689,-19037,4580,19122,9068,8474
61,0.53,342,308,1116,109,0.5,100,100,1000,76,0.52,482,444,1089,41,0.53,434,379,1542,96,0.5,100,100,1000,127,0.5,100,100,1000,138,0.5,100,100,1000,159,0.53,331,291,1053,110,0.54,333,280,1367,5,0.53,334,299,942,2385,-645,-2573,3360,7666,7156,504,-1416,7155,32990
23,0.53,269,235,1091,93,0.57,149,112,1080,158,0.5,100,100,1000,143,0.5,100,100,1000,124,0.57,277,209,1373,145,0.55,296,241,1195,51,0.55,243,198,1076,9,0.57,270,203,1555,130,0.54,333,280,1367,15,0.56,234,181,1035,2318,4206,4636,-4657,1879,716,10373,11731,-6032,30
74,0.5,100,100,1000,93,0.5,100,100,1000,39,0.5,100,100,1000,31,0.5,100,100,1000,124,0.5,100,100,1000,123,0.5,100,100,1000,159,0.5,100,100,1000,53,0.58,132,96,1015,101,0.5,100,100,1000,5,0.52,504,463,1003,-5459,-1700,-4396,-3751,-1291,-11367,-720,-7578,-565,1136
66,0.6,179,118,1239,44,0.61,110,69,1145,47,0.5,100,100,1000,149,0.62,130,79,1011,91,0.5,100,100,1000,126,0.57,270,203,1555,51,0.58,179,128,1282,159,0.5,100,100,1000,130,0.52,451,415,1199,98,0.5,100,100,1000,1165,805,2842,6696,1643,3770,-2061,3475,8403,1410
23,0.62,154,96,1009,139,0.66,134,70,1437,136,0.5,100,100,1000,47,0.5,100,100,1000,124,0.5,100,100,1000,2,0.5,100,100,1000,54,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,78,0.5,100,100,1000,-5361,-4023,-2466,1823,364,-18239,-7522,-2468,-6432,4320
117,0.57,149,112,1080,61,0.5,100,100,1000,24,0.5,100,100,1000,47,0.5,100,100,1000,133,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,131,0.53,351,308,1225,15,0.54,284,240,1275,78,0.67,74,36,1007,-4755,2184,7371,-424,1738,-23854,3940,-3536,4596,8032
129,0.5,100,100,1000,38,0.5,100,100,1000,47,0.5,100,100,1000,89,0.5,100,100,1000,158,0.5,100,100,1000,93,0.57,277,209,1373,30,0.54,222,188,1100,54,0.5,100,100,1000,110,0.5,100,100,1000,95,0.54,172,146,1004,6393,1887,1646,-4731,1232,34703,984,604,152,6311
129,0.5,100,100,1000,146,0.5,100,100,1000,24,0.54,369,317,1010,63,0.55,201,164,1399,55,0.54,226,193,1183,20,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,95,0.54,353,296,1258,130,0.56,271,211,1508,6412,-4977,-3474,-5927,177,25108,-8954,-17246,-13836,2102
92,0.5,100,100,1000,3,0.56,211,167,1234,38,0.5,100,100,1000,136,0.5,100,100,1000,95,0.58,127,92,1040,133,0.5,100,100,1000,9,0.55,243,198,1076,51,0.5,100,100,1000,72,0.59,152,106,1021,84,0.5,100,100,1000,-2988,-1477,-3281,-3528,-1432,-9850,-2878,3321,-252,1173
117,0.56,233,184,1370,21,0.5,100,100,1000,47,0.5,100,100,1000,67,0.53,302,263,1093,122,0.5,100,100,1000,124,0.5,100,100,1000,9,0.58,212,152,1389,26,0.57,162,124,1206,17,0.52,482,444,1089,95,0.56,197,155,1054,3099,3603,3394,961,2019,4789,6802,-3932,5786,3017
64,0.61,110,69,1145,49,0.53,269,235,1091,67,0.52,401,367,1045,77,0.5,100,100,1000,3,0.54,261,226,1003,2,0.54,285,240,1355,9,0.53,351,308,1225,51,0.57,148,112,1020,106,0.5,100,100,1000,121,0.5,100,100,1000,4391,493,1231,591,3016,-5211,1275,370,9423,17008
49,0.56,211,167,1234,36,0.5,100,100,1000,143,0.56,175,137,1330,62,0.54,244,211,1080,70,0.61,114,73,1242,34,0.53,327,289,1067,9,0.5,100,100,1000,51,0.58,212,152,1389,130,0.5,100,100,1000,55,0.54,333,280,1367,-18,-24,457,4491,1428,9523,940,-1700,8145,-3101
37,0.5,100,100,1000,19,0.55,205,171,1021,88,0.53,236,210,932,41,0.5,100,100,1000,106,0.5,100,100,1000,160,0.58,132,96,1015,150,0.5,100,100,1000,51,0.58,179,128,1282,110,0.5,100,100,1000,72,0.5,100,100,1000,571,-1148,1270,-4632,-164,-1714,1241,-3020,-22613,1886
116,0.52,347,314,1078,48,0.51,437,413,1074,39,0.59,285,202,1624,127,0.53,442,397,1193,44,0.53,351,311,1195,8,0.5,100,100,1000,111,0.5,100,100,1000,118,0.5,100,100,1000,110,0.59,152,106,1021,42,0.56,174,135,1177,2613,1264,-1013,216,66,1948,-1091,-6520,617,1328
105,0.5,100,100,1000,48,0.5,100,100,1000,106,0.51,437,413,1074,47,0.5,100,100,1000,158,0.5,100,100,1000,96,0.5,100,100,1000,159,0.53,251,221,953,87,0.5,100,100,1000,78,0.5,100,100,1000,121,0.5,100,100,1000,5914,3601,2085,3525,1608,17736,11032,12907,5325,-1682
36,0.5,100,100,1000,105,0.56,211,167,1234,63,0.54,270,234,1229,149,0.5,100,100,1000,91,0.57,277,209,1373,70,0.56,145,112,1206,159,0.54,325,280,1316,51,0.56,233,186,1219,72,0.54,261,221,1017,121,0.58,200,143,1341,-2398,1779,878,-6372,-105,-4075,22499,9866,-10226,216
80,0.5,100,100,1000,105,0.5,100,100,1000,144,0.5,100,100,1000,93,0.5,100,100,1000,149,0.5,100,100,1000,58,0.5,100,100,1000,108,0.5,100,100,1000,87,0.57,152,117,1033,84,0.5,100,100,1000,13,0.5,100,100,1000,1226,491,-2823,6823,816,8882,-568,-18098,22592,-2772
64,0.5,100,100,1000,21,0.5,100,100,1000,88,0.5,100,100,1000,14,0.5,100,100,1000,146,0.5,100,100,1000,158,0.5,100,100,1000,159,0.5,100,100,1000,150,0.56,258,203,1480,98,0.5,100,100,1000,78,0.5,100,100,1000,1612,-1590,2886,681,2497,590,-10609,16279,6628,2960
158,0.5,100,100,1000,90,0.5,100,100,1000,67,0.5,100,100,1000,127,0.57,214,162,1514,74,0.62,147,90,1014,8,0.5,100,100,1000,160,0.5,100,100,1000,51,0.5,100,100,1000,93,0.5,100,100,1000,5,0.5,100,100,1000,-684,-5846,-7307,2636,-164,663,-21779,-20437,18427,606
93,0.5,100,100,1000,38,0.5,100,100,1000,123,0.53,423,379,1064,144,0.5,100,100,1000,20,0.5,100,100,1000,160,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,84,0.5,100,100,1000,130,0.55,282,228,1597,-758,29,-4139,2697,-2586,2469,-4753,-16347,1231,-1156
116,0.5,100,100,1000,52,0.51,437,413,1074,31,0.5,100,100,1000,136,0.5,100,100,1000,44,0.5,100,100,1000,38,0.5,100,100,1000,9,0.5,100,100,1000,51,0.6,128,84,1363,141,0.5,100,100,1000,15,0.52,451,415,1199,-3876,-1003,270,-6319,1327,-10857,3228,475,-26826,31280
48,0.5,100,100,1000,105,0.5,100,100,1000,104,0.5,100,100,1000,88,0.5,100,100,1000,124,0.5,100,100,1000,146,0.5,100,100,1000,26,0.5,100,100,1000,30,0.54,217,183,1043,130,0.5,100,100,1000,156,0.5,100,100,1000,785,5279,392,-6592,-2575,10384,12133,7120,-28224,-5774
48,0.57,149,112,1080,105,0.5,100,100,1000,28,0.5,100,100,1000,41,0.5,100,100,1000,91,0.5,100,100,1000,20,0.55,361,299,1656,87,0.5,100,100,1000,159,0.5,100,100,1000,110,0.5,100,100,1000,130,0.5,100,100,1000,-2402,-2782,-501,-537,2529,-1313,-6442,-512,407,6260
94,0.5,100,100,1000,37,0.5,100,100,1000,38,0.53,297,266,1053,63,0.5,100,100,1000,158,0.5,100,100,1000,22,0.5,100,100,1000,10,0.5,100,100,1000,50,0.52,451,415,1199,110,0.54,226,193,1183,55,0.5,100,100,1000,1960,-3969,4849,1108,2960,4665,-11625,4009,868,19045
49,0.5,100,100,1000,90,0.59,140,98,1100,67,0.5,100,100,1000,39,0.5,100,100,1000,66,0.5,100,100,1000,2,0.52,419,380,1212,140,0.5,100,100,1000,51,0.56,165,130,1007,110,0.56,188,147,1195,55,0.54,267,224,1126,-5278,-3206,-1922,-893,-867,-8221,-2023,-4407,-4890,3863
40,0.58,154,111,1012,52,0.5,100,100,1000,149,0.5,100,100,1000,143,0.5,100,100,1000,154,0.5,100,100,1000,2,0.5,100,100,1000,138,0.5,100,100,1000,30,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000,-1921,329,-2052,-3971,-1654,216,2070,-6948,-14062,-1400
90,0.5,100,100,1000,48,0.5,100,100,1000,94,0.5,100,100,1000,152,0.5,100,100,1000,38,0.5,100,100,1000,74,0.57,152,117,1033,150,0.5,100,100,1000,30,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000,971,-3876,-4244,-5888,-1880,2121,-7515,-12619,-12072,-4156
105,0.56,211,167,1234,19,0.6,200,131,1151,60,0.54,369,317,1010,39,0.54,244,211,1080,66,0.5,100,100,1000,126,0.56,260,204,1534,51,0.56,258,203,1480,138,0.55,296,241,1195,130,0.63,186,111,1702,151,0.5,100,100,1000,2663,-161,1242,-303,-320,2498,8404,2626,425,-12505
74,0.5,100,100,1000,83,0.5,100,100,1000,67,0.52,401,367,1045,38,0.53,291,261,1003,34,0.54,284,240,1275,140,0.53,438,391,1173,9,0.5,100,100,1000,53,0.5,100,100,1000,98,0.5,100,100,1000,95,0.5,100,100,1000,-4706,1707,-981,-1402,-2868,-6216,6522,6459,-9367,-562
36,0.5,100,100,1000,19,0.57,164,126,1137,104,0.53,434,379,1542,39,0.55,240,200,1192,20,0.52,412,380,1067,70,0.56,145,112,1206,159,0.5,100,100,1000,53,0.54,197,170,1006,72,0.5,100,100,1000,84,0.54,233,196,1147,-1049,-3334,-3175,-1150,50,-11484,-10941,-1153,4515,1588
48,0.5,100,100,1000,114,0.5,100,100,1000,38,0.52,303,279,1018,41,0.5,100,100,1000,131,0.5,100,100,1000,8,0.58,127,93,1034,96,0.5,100,100,1000,118,0.5,100,100,1000,15,0.5,100,100,1000,5,0.5,100,100,1000,1172,-892,-4138,-8186,-2588,6031,2544,-9642,-28406,-591
49,0.5,100,100,1000,105,0.56,131,101,1044,144,0.5,100,100,1000,63,0.5,100,100,1000,3,0.5,100,100,1000,38,0.5,100,100,1000,51,0.5,100,100,1000,30,0.5,100,100,1000,84,0.5,100,100,1000,68,0.54,333,280,1367,663,-1547,-4183,-865,-1854,1093,-762,-7011,-1266,-882
116,0.5,100,100,1000,42,0.5,100,100,1000,38,0.5,100,100,1000,149,0.5,100,100,1000,93,0.5,100,100,1000,74,0.5,100,100,1000,108,0.57,270,203,1555,139,0.5,100,100,1000,15,0.5,100,100,1000,98,0.63,131,76,1228,288,5638,-643,-3726,-1044,-11687,32289,-6917,-8847,-3736
117,0.53,342,308,1116,32,0.5,100,100,1000,47,0.58,174,127,1230,143,0.54,371,316,1575,162,0.5,100,100,1000,2,0.5,100,100,1000,51,0.57,231,177,1670,26,0.57,270,203,1555,125,0.54,259,222,1234,15,0.54,333,280,1367,2396,594,-4339,-7715,483,10955,7705,-16191,-25246,-423
36,0.5,100,100,1000,129,0.5,100,100,1000,47,0.5,100,100,1000,143,0.66,134,70,1437,70,0.5,100,100,1000,111,0.52,451,415,1199,159,0.5,100,100,1000,150,0.56,134,106,1047,106,0.5,100,100,1000,141,0.5,100,100,1000,-316,-3593,-414,-6345,-1972,-6153,-1612,21,-12755,-3486
154,0.53,269,235,1091,38,0.5,100,100,1000,28,0.51,437,413,1074,39,0.53,273,239,1034,124,0.5,100,100,1000,75,0.5,100,100,1000,150,0.53,349,314,1194,51,0.55,229,185,1290,15,0.55,280,233,1516,130,0.53,347,311,1039,5302,321,2279,2100,1932,15954,2333,-822,6137,2125
48,0.5,100,100,1000,114,0.5,100,100,1000,28,0.5,100,100,1000,86,0.54,214,184,999,49,0.5,100,100,1000,144,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,163,0.5,100,100,1000,68,0.53,424,382,1116,3539,3846,3361,2207,2297,1444,3862,2989,1774,5134
